LAMMPS data file for BCC tungsten 5x5x5 supercell

250 atoms
1 atom types

0.0 15.825000 xlo xhi
0.0 15.825000 ylo yhi
0.0 15.825000 zlo zhi

Masses

1 183.84

Atoms

143 1 6.330000 12.660000 3.165000
144 1 7.912500 14.242500 4.747500
145 1 6.330000 12.660000 6.330000
146 1 7.912500 14.242500 7.912500
147 1 6.330000 12.660000 9.495000
148 1 7.912500 14.242500 11.077500
149 1 6.330000 12.660000 12.660000
150 1 7.912500 14.242500 14.242500
151 1 9.495000 0.000000 0.000000
152 1 11.077500 1.582500 1.582500
153 1 9.495000 0.000000 3.165000
154 1 11.077500 1.582500 4.747500
155 1 9.495000 0.000000 6.330000
156 1 11.077500 1.582500 7.912500
157 1 9.495000 0.000000 9.495000
158 1 11.077500 1.582500 11.077500
159 1 9.495000 0.000000 12.660000
160 1 11.077500 1.582500 14.242500
161 1 9.495000 3.165000 0.000000
162 1 11.077500 4.747500 1.582500
163 1 9.495000 3.165000 3.165000
164 1 11.077500 4.747500 4.747500
165 1 9.495000 3.165000 6.330000
166 1 11.077500 4.747500 7.912500
167 1 9.495000 3.165000 9.495000
168 1 11.077500 4.747500 11.077500
169 1 9.495000 3.165000 12.660000
170 1 11.077500 4.747500 14.242500
171 1 9.495000 6.330000 0.000000
172 1 11.077500 7.912500 1.582500
173 1 9.495000 6.330000 3.165000
174 1 11.077500 7.912500 4.747500
175 1 9.495000 6.330000 6.330000
176 1 11.077500 7.912500 7.912500
177 1 9.495000 6.330000 9.495000
178 1 11.077500 7.912500 11.077500
179 1 9.495000 6.330000 12.660000
180 1 11.077500 7.912500 14.242500
181 1 9.495000 9.495000 0.000000
182 1 11.077500 11.077500 1.582500
183 1 9.495000 9.495000 3.165000
184 1 11.077500 11.077500 4.747500
185 1 9.495000 9.495000 6.330000
186 1 11.077500 11.077500 7.912500
187 1 9.495000 9.495000 9.495000
188 1 11.077500 11.077500 11.077500
189 1 9.495000 9.495000 12.660000
190 1 11.077500 11.077500 14.242500
191 1 9.495000 12.660000 0.000000
192 1 11.077500 14.242500 1.582500
193 1 9.495000 12.660000 3.165000
194 1 11.077500 14.242500 4.747500
195 1 9.495000 12.660000 6.330000
196 1 11.077500 14.242500 7.912500
197 1 9.495000 12.660000 9.495000
198 1 11.077500 14.242500 11.077500
199 1 9.495000 12.660000 12.660000
200 1 11.077500 14.242500 14.242500
